Time,Joint Name,Position,Velocity,Effort,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
127.976,ur5_wrist_3_joint,0.058046503808617,1.37387351194325e-05,2.4324111396725845e-06,,,,,,
127.979,force/torque,,,,0.1066846186203786,-0.0892793795017504,8.109030879187882,0.0012872863164151,0.001533649725788,-2.472323017827656e-06
128.001,ur5_elbow_joint,0.8206923353378262,8.100758094950881e-09,-21.46414119200301,,,,,,
128.001,ur5_shoulder_lift_joint,-0.6805391178827582,-5.432792744766076e-07,-54.88788900658288,,,,,,
128.001,ur5_shoulder_pan_joint,0.0213873986089403,1.4022242147541087e-10,-0.0001308265657617,,,,,,
128.001,ur5_wrist_1_joint,-1.724704410843536,-7.919974123433035e-06,-2.466700170436738,,,,,,
128.001,ur5_wrist_2_joint,-1.5605014482926318,1.1525783544739655e-07,0.0173216610787885,,,,,,
128.001,ur5_wrist_3_joint,0.0580468467936237,1.370156652328313e-05,2.4211834645242693e-06,,,,,,
128.004,force/torque,,,,0.1066863922702579,-0.0892798980938431,8.10903101284226,0.00128728211461,0.0015336716834587,-2.460485710040329e-06
128.025,ur5_elbow_joint,0.8206923355298885,8.099632070735207e-09,-21.464141576102072,,,,,,
128.025,ur5_shoulder_lift_joint,-0.6805391309122095,-5.432779331225312e-07,-54.88788901965553,,,,,,
128.025,ur5_shoulder_pan_joint,0.0213873986097814,1.4015374001367432e-10,-0.0001308273846717,,,,,,
128.025,ur5_wrist_1_joint,-1.7247046009237046,-7.919597897548657e-06,-2.4667005182257262,,,,,,
128.025,ur5_wrist_2_joint,-1.5605014455715454,1.1525230056848127e-07,0.01732166481062,,,,,,
128.025,ur5_wrist_3_joint,0.0580471752514295,1.3668580973089471e-05,2.4107056534713024e-06,,,,,,
128.029,force/torque,,,,0.1066881111679977,-0.0892796938947804,8.109030821166277,0.0012872909742954,0.0015337070105595,-2.4502645526208584e-06
128.049,ur5_elbow_joint,0.8206923357219207,8.098308565326177e-09,-21.464141960150297,,,,,,
128.049,ur5_shoulder_lift_joint,-0.6805391439416324,-5.432766336474331e-07,-54.88788903267349,,,,,,
128.049,ur5_shoulder_pan_joint,0.0213873986106225,1.4003547763760427e-10,-0.0001308281948362,,,,,,
128.049,ur5_wrist_1_joint,-1.7247047909948403,-7.919221494020312e-06,-2.466700865969931,,,,,,
128.049,ur5_wrist_2_joint,-1.560501442850592,1.1524674949279842e-07,0.0173216685437364,,,,,,
128.049,ur5_wrist_3_joint,0.0580475029185745,1.3635674786518838e-05,2.4002534099792154e-06,,,,,,
128.054,force/torque,,,,0.1066898844114596,-0.0892802123006323,8.10903095483521,0.001287286767372,0.0015337289489903,-2.438483237588371e-06
128.074,ur5_elbow_joint,0.8206923359218283,7.902027681252723e-09,-21.46414236422808,,,,,,
128.074,ur5_shoulder_lift_joint,-0.680539157513528,-5.425059074827189e-07,-54.88788888854175,,,,,,
128.074,ur5_shoulder_pan_joint,0.0213873986113908,-7.038885455814018e-11,-0.0001308715722859,,,,,,
128.074,ur5_wrist_1_joint,-1.7247049889762298,-7.919287142745856e-06,-2.466701228727012,,,,,,
128.074,ur5_wrist_2_joint,-1.5605014400182844,1.1148827451799673e-07,0.0173216677435235,,,,,,
128.074,ur5_wrist_3_joint,0.0580478434011677,1.360420573613546e-05,2.3896787898382977e-06,,,,,,
128.079,force/torque,,,,0.1066916029107645,-0.0892800079071259,8.109030763219552,0.0012872956260568,0.0015337642558358,-2.4283179860825424e-06
128.098,ur5_elbow_joint,0.8206923361138037,7.900936974591416e-09,-21.464142748159134,,,,,,
128.098,ur5_shoulder_lift_joint,-0.6805391705428869,-5.425047236683089e-07,-54.88788890159999,,,,,,
128.098,ur5_shoulder_pan_joint,0.0213873986122301,-7.043915333975633e-11,-0.0001308724053375,,,,,,
128.098,ur5_wrist_1_joint,-1.724705179028927,-7.918911020830056e-06,-2.466701576376477,,,,,,
128.098,ur5_wrist_2_joint,-1.5605014372976065,1.1148279946632693e-07,0.0173216714804549,,,,,,
128.098,ur5_wrist_3_joint,0.0580481694599512,1.3571461060754518e-05,2.379278568136493e-06,,,,,,
128.099,force/torque,,,,0.1066929993809576,-0.0892801334142158,8.109030740014031,0.0012872974825263,0.0015337871431284,-2.4195704934908197e-06
128.122,ur5_elbow_joint,0.8206923363057523,7.899741584082022e-09,-21.46414313204224,,,,,,
128.122,ur5_shoulder_lift_joint,-0.6805391835722157,-5.42503396232687e-07,-54.8878889145759,,,,,,
128.122,ur5_shoulder_pan_joint,0.0213873986130668,-7.043427445279667e-11,-0.0001308732034747,,,,,,
128.122,ur5_wrist_1_joint,-1.724705369072593,-7.918534662385218e-06,-2.466701923981352,,,,,,
128.122,ur5_wrist_2_joint,-1.5605014345770591,1.1147715042216873e-07,0.0173216752180555,,,,,,
128.122,ur5_wrist_3_joint,0.0580484947338479,1.3538795252976813e-05,2.368903735552252e-06,,,,,,
128.124,force/torque,,,,0.1066947720861631,-0.0892806515418078,8.109030873638249,0.0012872932770412,0.0015338090538845,-2.4078674022084874e-06
128.147,ur5_elbow_joint,0.8206923365057648,8.093524205212035e-09,-21.4641435277464,,,,,,
128.147,ur5_shoulder_lift_joint,-0.6805391971447845,-5.432714649767779e-07,-54.88788908589963,,,,,,
128.147,ur5_shoulder_pan_joint,0.0213873986140438,1.399526686535053e-10,-0.0001308315419401,,,,,,
128.147,ur5_wrist_1_joint,-1.7247055670249107,-7.917684761454313e-06,-2.4667022854491587,,,,,,
128.147,ur5_wrist_2_joint,-1.5605014317414243,1.1522390303604025e-07,0.0173216838052037,,,,,,
128.147,ur5_wrist_3_joint,0.0580488327268771,1.350212794792582e-05,2.357837513564645e-06,,,,,,
128.149,force/torque,,,,0.1066964900207069,-0.0892804468964839,8.109030682025084,0.0012873021256422,0.00153384433355,-2.397779848434725e-06
128.171,ur5_elbow_joint,0.8206923366976548,8.092231432781063e-09,-21.464143911507215,,,,,,
128.171,ur5_shoulder_lift_joint,-0.6805392101740511,-5.432701862278239e-07,-54.8878890989205,,,,,,
128.171,ur5_shoulder_pan_joint,0.0213873986148787,1.399523486078651e-10,-0.0001308323506999,,,,,,
128.171,ur5_wrist_1_joint,-1.7247057570501385,-7.917308435095466e-06,-2.466702632960622,,,,,,
128.171,ur5_wrist_2_joint,-1.5605014290211532,1.1521827257406419e-07,0.017321687547054,,,,,,
128.171,ur5_wrist_3_joint,0.0580491564041611,1.3469622488342042e-05,2.347514301442789e-06,,,,,,
128.174,force/torque,,,,0.1066982623559137,-0.0892809648447115,8.109030815595442,0.0012872979178578,0.0015338662250623,-2.3861323249083834e-06
128.196,ur5_elbow_joint,0.820692336897415,7.896107296686549e-09,-21.46414431528959,,,,,,
128.196,ur5_shoulder_lift_joint,-0.6805392237457886,-5.424994710855952e-07,-54.88788895470336,,,,,,
128.196,ur5_shoulder_pan_joint,0.0213873986156425,-7.061496975244127e-11,-0.0001308757033798,,,,,,
128.196,ur5_wrist_1_joint,-1.72470595498371,-7.917374406974944e-06,-2.466702995477362,,,,,,
128.196,ur5_wrist_2_joint,-1.560501426189557,1.1145984580974418e-07,0.017321686756595,,,,,,
128.196,ur5_wrist_3_joint,0.058049492740861,1.3438569786772342e-05,2.3370737697285844e-06,,,,,,
128.199,force/torque,,,,0.1066999799101548,-0.0892807600058624,8.109030623990988,0.0012873067694315,0.0015339014854303,-2.376099812359979e-06
128.22,ur5_elbow_joint,0.8206923370892483,7.895019539655591e-09,-21.464144698941457,,,,,,
128.22,ur5_shoulder_lift_joint,-0.680539236774993,-5.424981679340458e-07,-54.8878889676843,,,,,,
128.22,ur5_shoulder_pan_joint,0.0213873986164765,-7.062926355619234e-11,-0.0001308764908716,,,,,,
128.22,ur5_wrist_1_joint,-1.7247061449905008,-7.916998200823851e-06,-2.4667033428963205,,,,,,
128.22,ur5_wrist_2_joint,-1.5605014234695602,1.1145433265993061e-07,0.0173216905028602,,,,,,
128.22,ur5_wrist_3_joint,0.0580498148293679,1.3406223845619929e-05,2.326801949100495e-06,,,,,,
128.224,force/torque,,,,0.1067017518262585,-0.0892812777745547,8.109030757654663,0.0012873025576943,0.0015339233569313,-2.3645074930108504e-06
128.244,ur5_elbow_joint,0.820692337281054,7.893761791895957e-09,-21.464145082534245,,,,,,
128.244,ur5_shoulder_lift_joint,-0.6805392498041654,-5.424969385441871e-07,-54.88788898065663,,,,,,
128.244,ur5_shoulder_pan_joint,0.0213873986173096,-7.075792484605313e-11,-0.0001308772837094,,,,,,
128.244,ur5_wrist_1_joint,-1.7247063349882603,-7.916621863335569e-06,-2.466703690270874,,,,,,
128.244,ur5_wrist_2_joint,-1.560501420749695,1.1144878720567445e-07,0.0173216942494928,,,,,,
128.244,ur5_wrist_3_joint,0.0580501361425467,1.3373955757093616e-05,2.3165552014864163e-06,,,,,,
128.249,force/torque,,,,0.1067034689714568,-0.0892810727461546,8.109030566020778,0.0012873114038182,0.0015339585980007,-2.35452973779495e-06
128.269,ur5_elbow_joint,0.8206923374809199,8.087541815589061e-09,-21.464145477960763,,,,,,
128.269,ur5_shoulder_lift_joint,-0.6805392633765761,-5.432650233531072e-07,-54.8878891518682,,,,,,
128.269,ur5_shoulder_pan_joint,0.0213873986182822,1.3976517895940563e-10,-0.0001308355862298,,,,,,
128.269,ur5_wrist_1_joint,-1.724706532892764,-7.915772078025399e-06,-2.466704051498972,,,,,,
128.269,ur5_wrist_2_joint,-1.5605014179147716,1.151954472852304e-07,0.0173217028463592,,,,,,
128.269,ur5_wrist_3_joint,0.0580504700199648,1.3337701851047152e-05,2.3056220797725696e-06,,,,,,
128.274,force/torque,,,,0.1067052405413333,-0.0892815903283182,8.10903069970854,0.0012873071909564,0.0015339804504081,-2.3429923452955327e-06
128.293,ur5_elbow_joint,0.8206923376726687,8.086426034825939e-09,-21.46414586143218,,,,,,
128.293,ur5_shoulder_lift_joint,-0.6805392764056881,-5.432637712976159e-07,-54.887889164851806,,,,,,
128.293,ur5_shoulder_pan_joint,0.0213873986191135,1.3969541582504495e-10,-0.0001308363938685,,,,,,
128.293,ur5_wrist_1_joint,-1.7247067228720905,-7.915395802268955e-06,-2.466704398780976,,,,,,
128.293,ur5_wrist_2_joint,-1.5605014151951817,1.1518972786971205e-07,0.0173217065976259,,,,,,
128.293,ur5_wrist_3_joint,0.0580507897559705,1.3305592112660264e-05,2.2954263277728163e-06,,,,,,
128.294,force/torque,,,,0.1067066357497277,-0.0892817152330662,8.109030676505835,0.001287309040328,0.0015340032761088,-2.334416985447435e-06
128.318,ur5_elbow_joint,0.8206923378722797,7.890311446579344e-09,-21.46414626492244,,,,,,
128.318,ur5_shoulder_lift_joint,-0.6805392899772622,-5.424930429658313e-07,-54.88788902059493,,,,,,
128.318,ur5_shoulder_pan_joint,0.021387398619872,-7.078338632968753e-11,-0.0001308797156304,,,,,,
128.318,ur5_wrist_1_joint,-1.724706920757848,-7.915462097959377e-06,-2.466704761058326,,,,,,
128.318,ur5_wrist_2_joint,-1.5605014123642942,1.1143154932593785e-07,0.0173217058159787,,,,,,
128.318,ur5_wrist_3_joint,0.058051121997261,1.3274950700918364e-05,2.28511825979468e-06,,,,,,
128.319,force/torque,,,,0.1067083523861664,-0.0892815099541169,8.109030484837627,0.0012873178838232,0.0015340384907509,-2.3245157424021417e-06
128.342,ur5_elbow_joint,0.8206923380639717,7.889124958808049e-09,-21.464146648283464,,,,,,
128.342,ur5_shoulder_lift_joint,-0.680539303006312,-5.424917726346872e-07,-54.88788903355695,,,,,,
128.342,ur5_shoulder_pan_joint,0.0213873986207007,-7.083983549905029e-11,-0.0001308804836272,,,,,,
128.342,ur5_wrist_1_joint,-1.7247071107187395,-7.915085673523707e-06,-2.466705108249447,,,,,,
128.342,ur5_wrist_2_joint,-1.5605014096449752,1.1142590481199568e-07,0.0173217095693529,,,,,,
128.342,ur5_wrist_3_joint,0.058051440163835,1.3242998627691703e-05,2.274973278563944e-06,,,,,,
128.344,force/torque,,,,0.1067101233887761,-0.0892820272732738,8.109030618518604,0.0012873136648151,0.0015340603161376,-2.3130547528215857e-06
128.366,ur5_elbow_joint,0.820692338255637,7.887962308430549e-09,-21.464147031594518,,,,,,
128.366,ur5_shoulder_lift_joint,-0.6805393160353317,-5.42490485229239e-07,-54.88788904649136,,,,,,
128.366,ur5_shoulder_pan_joint,0.0213873986215284,-7.08758272239033e-11,-0.0001308812664304,,,,,,
128.366,ur5_wrist_1_joint,-1.7247073006706035,-7.914709754115336e-06,-2.466705455395458,,,,,,
128.366,ur5_wrist_2_joint,-1.560501406925794,1.1142021283671041e-07,0.0173217133259698,,,,,,
128.366,ur5_wrist_3_joint,0.0580517575645211,1.3211123506746394e-05,2.264853067929931e-06,,,,,,
128.369,force/torque,,,,0.1067118395972595,-0.0892818217965172,8.109030426896034,0.0012873225061126,0.0015340955106748,-2.3032077438336656e-06
128.391,ur5_elbow_joint,0.8206923384553564,8.081786900194082e-09,-21.464147426716707,,,,,,
128.391,ur5_shoulder_lift_joint,-0.6805393296075808,-5.432586115384932e-07,-54.88788921770893,,,,,,
128.391,ur5_shoulder_pan_joint,0.0213873986224957,1.3956860096134572e-10,-0.0001308395531568,,,,,,
128.391,ur5_wrist_1_joint,-1.724707498527298,-7.91385980142994e-06,-2.4667058163860465,,,,,,
128.391,ur5_wrist_2_joint,-1.5605014040915774,1.1516707126934837e-07,0.0173217219310058,,,,,,
128.391,ur5_wrist_3_joint,0.0580520873764411,1.3175277813194357e-05,2.254051423607102e-06,,,,,,
128.394,force/torque,,,,0.1067136102050603,-0.0892823389400578,8.109030560570439,0.0012873182869829,0.0015341173167607,-2.291800951363534e-06
128.415,ur5_elbow_joint,0.8206923386469649,8.080467792377885e-09,-21.464147809916582,,,,,,
128.415,ur5_shoulder_lift_joint,-0.6805393426365365,-5.432573282284556e-07,-54.88788923059688,,,,,,
